actor_id,Challange,Closeness,Curiosity,Excitement,Harmony,Ideal,Liberty,Love,Practicality,Self-expression,Stability,Structure,Conservation,Openness to change,Hedonism,Self-enhancement,Self-transcendence,Adventurousness,Artistic interests,Emotionality,Imagination,Intellect,Authority-challenging,Achievement striving,Cautiousness,Dutifulness,Orderliness,Self-discipline,Self-efficacy,Activity level,Assertiveness,Cheerfulness,Excitement-seeking,Outgoing,Gregariousness,Altruism,Cooperation,Modesty,Uncompromising,Sympathy,Trust,Fiery,Prone to worry,Melancholy,Immoderation,Self-consciousness,Susceptible to stress,Opensess,Conscientiousness,Extraversion,Agreeableness,Emotional range,Target,Country ,Gender,Age
2638956494,0.89327722,0.747505576,0.952585143,0.828322576,0.780717382,0.985680905,0.892305095,0.500481137,0.474294384,0.840988535,0.969305432,0.755736772,0.725002886,0.962195178,0.79672779,0.973232105,0.866549993,0.446390552,0.870295082,0.770537976,0.883553152,0.582839966,0.640922074,0.336955151,0.175919472,0.205645533,0.183230701,0.316843822,0.440616585,0.509603008,0.573585622,0.84705958,0.751744944,0.398808772,0.447738162,0.53992005,0.128501632,0.439054572,0.461943328,0.866020288,0.143260129,0.918063505,0.820352359,0.736637288,0.39654014,0.747331571,0.855413162,0.513003553,0.477382407,0.45234194,0.586616542,0.291258054,0,United Kingdom,Male,15
2615978210,0.259586211,0.376831745,0.565595763,0.423173123,0.296039767,0.381604857,0.496006062,0.443276021,0.786039678,0.574861658,0.219223603,0.139931092,0.216103857,0.462500796,0.633915413,0.355305707,0.269839099,0.35693358,0.610297536,0.386918086,0.718496013,0.769319793,0.818354411,0.192965667,0.370169669,0.004309608,0.645129622,0.250914607,0.503898414,0.397072793,0.407963006,0.348745022,0.996316415,0.289626837,0.418302046,0.332274403,0.175426633,0.446965459,0.295976133,0.597898089,0.272505601,0.61270579,0.788078922,0.790698605,0.679229457,0.763815595,0.732603821,0.267720099,0.244889999,0.421484142,0.252934538,0.115342148,0,United Kingdom,Male,15
398657107,0.100892909,0.061757617,0.481782354,0.032640967,0.041781912,0.179026027,0.040806887,0.023864651,0.128715291,0.138134961,0.213745863,0.349953696,0.012144886,0.132764231,0.13127179,0.05876026,0.107651811,0.408258824,0.719890593,0.322601591,0.515307099,0.994261158,0.848770034,0.531264446,0.631256428,0.319690859,0.291290273,0.3554717,0.562529268,0.343917218,0.862732131,0.024021123,0.112266988,0.149084392,0.031245933,0.58402399,0.264226277,0.192098972,0.614648743,0.969931886,0.092597994,0.678435532,0.300919927,0.56425878,0.369042928,0.433556256,0.280018312,0.981448352,0.531794044,0.664419926,0.125702822,0.795442762,0,United Kingdom,Female,20
506823174,0.564493172,0.440562292,0.339972479,0.756941772,0.383084306,0.454080255,0.430895418,0.663991121,0.409762872,0.161205594,0.243640393,0.335135788,0.38401326,0.593739658,0.791559286,0.775062288,0.855746377,0.062309372,0.33670474,0.684067229,0.728288891,0.17779338,0.664406961,0.314012503,0.11859284,0.382467622,0.092176621,0.114396058,0.749005362,0.367546304,0.463515585,0.394659664,0.91554658,0.484802891,0.66138934,0.546916496,0.187915571,0.435363991,0.082980431,0.474894512,0.475183032,0.822725965,0.979900329,0.93741252,0.902712127,0.881413342,0.925282141,0.05958028,0.0663565,0.205156242,0.093334911,0.046846905,0,United Kingdom,Female,20
997684836,0.111922288,0.050517842,0.156224917,0.02827846,0.01041878,0.188602243,0.026401967,0.062926821,0.120492449,0.04228715,0.133838142,0.221980928,0.034154399,0.04198412,0.226726574,0.098558463,0.037594134,0.142635696,0.363675233,0.300058898,0.28553013,0.978095159,0.861730982,0.415561511,0.870923293,0.671743015,0.300023254,0.36573441,0.404953855,0.159620907,0.600829591,0.057021596,0.13598118,0.164353966,0.070927915,0.327696146,0.384622832,0.249068112,0.384866685,0.871727134,0.347338293,0.684230731,0.426688327,0.558015636,0.386583044,0.635361792,0.33161388,0.903867759,0.553570486,0.660318352,0.325531749,0.84156357,0,United Kingdom,Female,20
8.94E+17,0.323355741,0.392983472,0.560416952,0.647909951,0.587572049,0.913572717,0.810452056,0.872612625,0.985682827,0.950415301,0.855825814,0.847202065,0.288195041,0.482084914,0.763322788,0.847370712,0.27448749,0.61798106,0.480585377,0.615896786,0.926321081,0.832840687,0.660054549,0.121746911,0.118052727,0.008850627,0.89101353,0.42870477,0.57280217,0.442101879,0.904965635,0.353200377,0.920121353,0.693723686,0.787129163,0.327635625,0.004986145,0.028584172,0.046121097,0.880972958,0.030297616,0.967246256,0.589603613,0.713413312,0.377009072,0.312640599,0.168877792,0.923472048,0.122115142,0.784344427,0.235236063,0.754782135,0,United Kingdom,Female,20
4869569176,0.848437885,0.862823235,0.932732908,0.715296085,0.870111466,0.833885242,0.887416019,0.80258363,0.39007676,0.835940577,0.857857615,0.611874766,0.632329006,0.956680402,0.491979848,0.730691867,0.830183758,0.835663899,0.925828785,0.95677561,0.70281357,0.901718251,0.603364099,0.784279263,0.503122287,0.736210126,0.503410267,0.807571753,0.754790903,0.919491982,0.831825395,0.928850526,0.66070819,0.943453267,0.846861544,0.963756123,0.744895135,0.522615435,0.938319281,0.964889021,0.744308721,0.278342539,0.240295008,0.148594053,0.306352206,0.189441619,0.337549718,0.707124354,0.737241121,0.856746363,0.934245832,0.616890543,0,United Kingdom,Female,20
130354376,0.671867646,0.139105542,0.519102853,0.350773673,0.073173384,0.581205018,0.269794005,0.145801098,0.331128139,0.196284983,0.478230225,0.573582897,0.11685356,0.365456398,0.391245672,0.673071921,0.439994321,0.126069669,0.320903735,0.278991572,0.409439403,0.858258903,0.784099237,0.390198102,0.483750352,0.387641161,0.121191458,0.280819884,0.548712607,0.349978641,0.68160634,0.165074997,0.375039363,0.238443363,0.199153217,0.280085225,0.15615293,0.259269356,0.223930403,0.483029004,0.230772281,0.866332011,0.701509441,0.761143694,0.742012368,0.756872388,0.723184546,0.679319634,0.329163662,0.333263751,0.077054503,0.443198567,0,United Kingdom,Female,20
573092490,0.613597199,0.664750981,0.70991666,0.857124633,0.444175903,0.712929523,0.670515035,0.717260349,0.418029414,0.541473646,0.361441384,0.315079762,0.134761431,0.937737083,0.78638703,0.903994122,0.85054027,0.221054073,0.766515517,0.867496837,0.959539381,0.750558268,0.921072662,0.172158806,0.053431515,0.262654683,0.120296155,0.069241033,0.414055437,0.219927804,0.385190941,0.463191027,0.863653761,0.358839856,0.483366927,0.627335028,0.184500371,0.439129412,0.184588963,0.807259038,0.229520663,0.874116471,0.933091102,0.929625898,0.899670712,0.882334828,0.89723171,0.532119247,0.073838299,0.354247565,0.330378725,0.112019442,0,Egypt,Female,20
22705523,0.734933547,0.175788583,0.402662753,0.392813116,0.090149882,0.212315506,0.469063377,0.104052123,0.413176179,0.253479352,0.098616547,0.544244577,0.157269137,0.796321754,0.363480746,0.379146216,0.450884644,0.944523287,0.577871139,0.337844716,0.358956844,0.509633675,0.705689714,0.801244743,0.764366683,0.791075394,0.585533929,0.824230301,0.434717161,0.874241445,0.272972201,0.796044692,0.368684332,0.906935601,0.868859254,0.306723942,0.945469552,0.608070447,0.918857904,0.233680663,0.900837564,0.073277688,0.105834528,0.165747831,0.824655783,0.258916185,0.175527005,0.633155547,0.636737435,0.731618008,0.399504285,0.752312917,0,Egypt,Female,20
1007404657,0.841567453,0.33276991,0.196357902,0.769281294,0.222620167,0.685933069,0.527211112,0.495150208,0.655454029,0.149400934,0.67432271,0.54009245,0.702275561,0.301202942,0.685259894,0.844567451,0.268582772,0.053855098,0.039549253,0.153160348,0.399021571,0.053163867,0.160159383,0.359859796,0.1929115,0.376688184,0.374034383,0.355283132,0.744804381,0.319380444,0.680675962,0.616309778,0.690183006,0.672348112,0.800019587,0.189200419,0.114686712,0.169767403,0.057247544,0.073270192,0.450815705,0.825085493,0.586004627,0.560023933,0.62285374,0.555468143,0.506189105,0.12150142,0.114589969,0.473071311,0.120289912,0.475347926,0,Egypt,Female,20
257655177,0.655874841,0.210405174,0.352088104,0.078481839,0.27650746,0.120731401,0.171171182,0.012869027,0.224537181,0.084697313,0.497639042,0.77221667,0.818932973,0.045257577,0.081888985,0.062457456,0.242543883,0.502705885,0.381455721,0.285548707,0.07646573,0.754000503,0.302865565,0.885740053,0.984305375,0.935038353,0.672372664,0.955446553,0.524463671,0.637565722,0.503465371,0.581835235,0.076720492,0.698949333,0.344841814,0.356019933,0.910031214,0.922410348,0.985181104,0.430961382,0.615729574,0.09805308,0.066435889,0.130402627,0.25890552,0.326539148,0.156499791,0.553607795,0.972139449,0.181764499,0.777299321,0.921329754,0,Egypt,Female,20
4196109252,0.492353333,0.399424672,0.907434016,0.622168189,0.33283564,0.742577297,0.6174085,0.485610055,0.352469471,0.503975666,0.292349561,0.276575716,0.101610033,0.869501755,0.520537885,0.573884747,0.688148479,0.544346515,0.842983082,0.805294007,0.936439163,0.955632741,0.900200029,0.346515783,0.282148819,0.476949855,0.187498749,0.112536,0.430129564,0.466981872,0.481017018,0.33403793,0.716560878,0.149179218,0.176664076,0.724485855,0.350400834,0.421949747,0.614760971,0.854388931,0.298773875,0.601651612,0.659296783,0.812169769,0.573599629,0.856681008,0.751102279,0.703815327,0.109927137,0.190618704,0.319653104,0.392533435,0,Egypt,Female,20
956641753,0.859660439,0.882132492,0.881939342,0.962054085,0.715091985,0.995276767,0.960858932,0.90656012,0.553084507,0.86417047,0.9472554,0.272159729,0.701963911,0.971215135,0.919412164,0.984638939,0.843373663,0.079564218,0.55949081,0.737413321,0.910874232,0.178894968,0.365115978,0.151979015,0.019561205,0.169866522,0.233961933,0.179475631,0.429008479,0.288557632,0.515355164,0.829366379,0.886757472,0.544735726,0.79375074,0.411288061,0.049331991,0.429104878,0.080131446,0.653372452,0.148864792,0.985062317,0.935732718,0.843822904,0.460570715,0.751455754,0.931386559,0.164068349,0.131036041,0.554840349,0.493030571,0.161264865,0,Saudi Arabia,Female,20
569346364,0.408340679,0.207377149,0.377817383,0.056559719,0.222416831,0.193091643,0.235378935,0.127354811,0.253918102,0.15543834,0.325643164,0.56254723,0.345862299,0.327177689,0.101824359,0.166969101,0.276638422,0.8459472,0.663081598,0.507436836,0.307123088,0.78470993,0.465011751,0.931996971,0.9172848,0.877044155,0.689135281,0.860002124,0.540637472,0.944433561,0.494163404,0.655004678,0.123341057,0.826339903,0.612539861,0.746665792,0.976325743,0.573938183,0.943788826,0.580698256,0.96752431,0.073447946,0.131828544,0.135244781,0.459091767,0.11555446,0.20990562,0.86731308,0.967519246,0.85822727,0.807719895,0.890085308,0,Saudi Arabia,Female,20
491781514,0.813801772,0.118354351,0.423346331,0.77320182,0.070863227,0.656285634,0.456911719,0.52951379,0.790517838,0.191699325,0.349961838,0.457709809,0.128572886,0.602369115,0.759400515,0.909249195,0.166167681,0.079958143,0.132500704,0.090859208,0.768139953,0.594382483,0.61896944,0.23770041,0.23883317,0.240819346,0.500670558,0.219984609,0.876659779,0.1419498,0.695337639,0.247522361,0.834877039,0.279300977,0.562540169,0.076170863,0.046923667,0.011775429,0.01040367,0.06245773,0.386348696,0.898195395,0.696803633,0.626223856,0.849930793,0.763197357,0.444837186,0.675016294,0.024311365,0.421913249,0.004934857,0.472882096,0,United State,Female,21
274747863,0.803442253,0.702159133,0.904273345,0.966701541,0.878406756,0.989181098,0.968437672,0.864305186,0.990463639,0.773140638,0.871578167,0.809944098,0.559283407,0.996521685,0.976220896,0.989042214,0.796542943,0.167076989,0.561745845,0.180070461,0.995413351,0.347902414,0.49487397,0.079383911,0.008049318,0.001576212,0.585838972,0.064770739,0.913132669,0.229922065,0.788759304,0.604387903,0.980902822,0.362587333,0.614651595,0.051804152,0.001065265,1.55E-04,0.00230778,0.17164867,0.041750571,0.990395636,0.857637336,0.765168189,0.612821462,0.747554819,0.597739961,0.524117162,0.010259842,0.301469677,0.007070845,0.097431654,0,United State,Female,21
23367312,0.417862042,0.164185864,0.706385293,0.141059083,0.090012999,0.505707432,0.272184931,0.16059716,0.187296398,0.334107958,0.225651393,0.221647114,0.016936103,0.444892483,0.391281109,0.588799966,0.370639401,0.505023305,0.803603915,0.704878916,0.733405216,0.978066007,0.978691969,0.278773783,0.374627863,0.284138274,0.168411896,0.138402622,0.166787134,0.227535277,0.443076607,0.208093246,0.329775389,0.25290036,0.245211862,0.510814657,0.343074878,0.366326677,0.479392932,0.863312252,0.24204179,0.763979364,0.582344871,0.721435488,0.820035012,0.683648119,0.631791202,0.942878581,0.263823336,0.791643489,0.443854723,0.598892094,0,United State,Female,21
257083813,0.425550338,0.705976781,0.523783219,0.774789759,0.651339718,0.569583372,0.601500163,0.797622129,0.285794324,0.475626179,0.552269472,0.373200685,0.423841089,0.787224328,0.656666585,0.787727523,0.889427725,0.253029028,0.713935183,0.92163186,0.691100478,0.505292412,0.742335129,0.386814059,0.2852695,0.525031295,0.114791416,0.235172469,0.546288267,0.486721106,0.567214685,0.659340092,0.760128073,0.619191543,0.70532545,0.832165238,0.307833263,0.619697012,0.42878456,0.86169375,0.360243312,0.704835528,0.886070761,0.835011549,0.835645989,0.70881284,0.865464411,0.251952179,0.156353098,0.477637873,0.400480091,0.148755624,0,United State,Female,21
258401505,0.822859366,0.944456567,0.643010599,0.85329652,0.788627205,0.756727864,0.714097559,0.967389815,0.084863743,0.492593384,0.721109579,0.193428117,0.710172047,0.809240715,0.721418541,0.933172667,0.8539676,0.066095547,0.832388587,0.95523525,0.859194165,0.273646771,0.565565591,0.707591202,0.150899923,0.704408817,0.163316898,0.477672659,0.751013014,0.647765268,0.485019048,0.958054038,0.811000321,0.919518017,0.920397654,0.962925738,0.562448551,0.661508353,0.289591993,0.887960325,0.786893334,0.799543591,0.918656023,0.704048567,0.694484549,0.568437946,0.906426891,0.233278909,0.4153577,0.968942469,0.892021842,0.289067752,0,United State,Female,21
143507261,0.557307997,0.228234026,0.407307895,0.479604548,0.321503828,0.312820531,0.46035127,0.117875251,0.476436717,0.122924588,0.365368035,0.835671208,0.459528055,0.315236544,0.40500433,0.423309159,0.379658044,0.768150705,0.203369062,0.287227509,0.104857456,0.471398215,0.708173946,0.442810271,0.793597863,0.62739933,0.605800824,0.63709846,0.385709672,0.387680424,0.460058562,0.418557373,0.248230448,0.544292572,0.586516975,0.273064838,0.805976842,0.74210945,0.856849337,0.275207783,0.556186096,0.146257443,0.0988316,0.425449006,0.864339959,0.553952662,0.214082253,0.43708047,0.793082824,0.25787855,0.177006006,0.735345537,0,United State,Female,21
3167706567,0.972610628,0.737134232,0.803656964,0.957345484,0.729357458,0.970960319,0.90270614,0.875989282,0.759382673,0.572394959,0.856341392,0.658733096,0.712679887,0.950863883,0.846252924,0.97710887,0.789343608,0.288849204,0.494311999,0.44996076,0.837669633,0.374013407,0.330467074,0.542594848,0.123341716,0.239656765,0.328402045,0.481730801,0.935415878,0.657573744,0.823885221,0.839135466,0.904330845,0.81465912,0.834467547,0.437647579,0.108666906,0.069785917,0.117525847,0.381478511,0.353798351,0.859359109,0.742659915,0.513652789,0.453125491,0.532074786,0.633316398,0.167946244,0.098892777,0.539483019,0.19025481,0.183346488,0,United State,Female,21
1032273937,0.526157048,0.569004389,0.526975656,0.591203117,0.456464745,0.382238234,0.357196346,0.683378054,0.273361042,0.341197978,0.489749791,0.660704315,0.375747289,0.562775014,0.620058036,0.243141395,0.782003723,0.127482304,0.579992074,0.805074768,0.848505848,0.552200259,0.861665802,0.487990954,0.36830665,0.583113059,0.177439471,0.168874065,0.530094226,0.562243071,0.271890692,0.459935486,0.662662946,0.315348553,0.346416921,0.693449279,0.507483572,0.567384235,0.49060947,0.886744062,0.611752356,0.747024781,0.864364861,0.886932766,0.939596544,0.850087532,0.81738798,0.479911246,0.180706841,0.430050019,0.297200227,0.316622132,0,United State,Female,21
2341038133,0.467644919,0.451074643,0.646093318,0.778963003,0.538553949,0.626673385,0.567477658,0.739280718,0.446613502,0.544621367,0.319596331,0.205776933,0.066794129,0.935193269,0.69369526,0.767998936,0.721833857,0.4935737,0.926907068,0.803522733,0.982370635,0.828040349,0.947161106,0.291515997,0.119431173,0.206141068,0.278234195,0.128069186,0.707342199,0.425258136,0.375253458,0.493577809,0.867405461,0.412500162,0.543115907,0.580380487,0.268263734,0.238292347,0.137302175,0.883011378,0.492460658,0.838530306,0.899979781,0.87877352,0.876300319,0.75273721,0.799463506,0.697144502,0.077656736,0.547055161,0.119074717,0.10448281,0,United State,Female,21
33950479,0.108154069,0.242026257,0.376591095,0.201119564,0.136651325,0.154582142,0.209614577,0.266761337,0.125730003,0.26998475,0.142886529,0.203172985,0.038575892,0.418082205,0.36752673,0.20591507,0.594540258,0.46673217,0.877527604,0.67267552,0.720793877,0.942602593,0.98758531,0.230724172,0.673719318,0.526234753,0.14812388,0.124576711,0.065900517,0.132251862,0.112894552,0.169803611,0.284169077,0.071332099,0.11153948,0.427682738,0.705311019,0.778541232,0.711857584,0.772605345,0.348436354,0.327792366,0.630409165,0.877534924,0.960697468,0.871505259,0.764918394,0.767153714,0.081603101,0.235976678,0.311290185,0.344257559,0,United State,Female,21
1068763182,0.855133837,0.076553619,0.37284635,0.716101419,0.071741363,0.721242096,0.41450671,0.27732066,0.49405678,0.203747803,0.210759312,0.446918979,0.417186998,0.433562792,0.536032044,0.836687076,0.181200709,0.419239917,0.201024315,0.214630771,0.625960157,0.604878241,0.649721446,0.544647626,0.549640185,0.622561112,0.347050557,0.569492874,0.6574247,0.625516947,0.580260381,0.479075801,0.722464237,0.360748958,0.483051135,0.260757377,0.348699903,0.19907495,0.174021099,0.098875734,0.838309075,0.513681326,0.484824331,0.474501642,0.643036555,0.698010337,0.504739154,0.386031261,0.515792505,0.339803581,0.069949596,0.548588417,0,United Kingdom,Female,21
3185731477,0.638961246,0.746167666,0.760684553,0.951434808,0.544358889,0.973439141,0.880956257,0.874476545,0.587802699,0.684827517,0.683493597,0.249051199,0.352033348,0.929814764,0.925024193,0.922855392,0.865171609,0.170840931,0.585061226,0.644773912,0.918407402,0.28645049,0.630213839,0.095884247,0.026142852,0.092759327,0.131977731,0.036070021,0.352581026,0.177062101,0.387535849,0.504652712,0.89019779,0.325684858,0.668528467,0.366502362,0.069825715,0.348776029,0.079287244,0.71202773,0.129406563,0.969759389,0.92578967,0.926654356,0.819964166,0.853627913,0.937555364,0.111213634,0.007886271,0.265875204,0.146647998,0.052421567,0,United Kingdom,Female,21
322345819,0.810433442,0.367294596,0.552917928,0.896564923,0.303501852,0.638519739,0.707431502,0.711664848,0.684581529,0.362901287,0.22021733,0.506062257,0.297729454,0.77300724,0.712671512,0.830147536,0.738443889,0.282645922,0.331283167,0.470696655,0.863001226,0.480917019,0.680154418,0.262294029,0.045329743,0.273860635,0.120771251,0.103025067,0.631984536,0.289976614,0.48638264,0.461613897,0.884390518,0.453743174,0.723560593,0.439618097,0.143115843,0.513258711,0.091984023,0.340008192,0.334167013,0.764388164,0.869971371,0.912207348,0.885875284,0.798838977,0.7696506,0.328733052,0.04447759,0.214831667,0.09820738,0.149008748,0,United Kingdom,Female,21
1696548997,0.912133009,0.169884435,0.027888737,0.518147769,0.006085381,0.099328795,0.088664292,0.123591074,0.361417668,0.156715556,0.813235418,0.846060002,0.535800679,0.048361923,0.358942987,0.315483041,0.020935923,0.113873978,0.07526371,0.159960285,0.209942589,0.72611896,0.45529453,0.872691502,0.763763412,0.732507741,0.783875405,0.282960721,0.52574088,0.28100485,0.52380536,0.114781676,0.362119468,0.093516374,0.30860312,0.104834987,0.267209807,0.877676496,0.38071139,0.086664506,0.842795837,0.648944126,0.565343458,0.753407113,0.907174048,0.779111431,0.744304577,0.601360922,0.750238256,0.693060774,0.379890932,0.972581621,0,United Kingdom,Female,21
39585968,0.16038851,0.347728445,0.243863449,0.042718284,0.282768807,0.119965783,0.112143789,0.285482259,0.043572289,0.240217146,0.482445743,0.344806438,0.178765489,0.319848481,0.111953428,0.188919897,0.415283992,0.801507679,0.805160828,0.768853062,0.250386214,0.798431682,0.837190947,0.815168775,0.815269568,0.659808804,0.556338134,0.700188758,0.492404253,0.890860403,0.705137812,0.368181642,0.168612244,0.820545968,0.587156978,0.862661199,0.791184722,0.713672686,0.83178774,0.942984627,0.74518227,0.363328711,0.414590427,0.36688164,0.438991817,0.130357445,0.40406531,0.82174383,0.87495536,0.905078368,0.707362166,0.657553497,0,United Kingdom,Female,21
54319385,0.827576603,0.574695907,0.629525477,0.775535519,0.529917278,0.836829338,0.650261275,0.604094665,0.406989595,0.376163208,0.583639158,0.414123087,0.65654055,0.69822576,0.645986088,0.967912455,0.727576765,0.120115177,0.443880406,0.663488795,0.713038114,0.236316223,0.45238127,0.448955663,0.23150372,0.534606452,0.147616089,0.427364259,0.796067821,0.543558466,0.597039315,0.636812384,0.780564023,0.62209776,0.621536079,0.58875029,0.248415183,0.485305349,0.175452135,0.445933721,0.423305245,0.890237626,0.932344931,0.775122536,0.630641836,0.774071114,0.867512406,0.213301132,0.375925312,0.342864803,0.169176828,0.192645146,0,United Kingdom,Female,21
207967169,0.238809697,0.380972583,0.928077388,0.720283291,0.787768392,0.91460496,0.778646439,0.43094493,0.813662679,0.587402304,0.794179556,0.518687271,0.610682513,0.707884285,0.854472262,0.745738384,0.666028986,0.245464745,0.815101911,0.272623297,0.966754203,0.554011341,0.96903759,0.459870462,0.253808917,0.012498301,0.037033521,0.070143993,0.896224597,0.617315512,0.328143312,0.049525738,0.947951826,0.002895251,0.003109461,0.018821615,0.042363719,0.040847164,0.057867342,0.126018452,0.482071172,0.923265833,0.992134738,0.86955533,0.333828493,0.99963624,0.959946166,0.14909307,0.107129325,0.110241779,0.086733542,0.01810814,0,United Kingdom,Female,21
571015434,0.700006091,0.333559776,0.459963217,0.776387759,0.289858558,0.806768787,0.633533253,0.655739108,0.692025686,0.39407103,0.559286043,0.275011369,0.206855316,0.653283113,0.69134509,0.914707159,0.301023184,0.101693561,0.238900805,0.379619951,0.714860613,0.467270468,0.602086086,0.058000398,0.079519271,0.118233129,0.180513574,0.058575974,0.289119642,0.105966856,0.477657516,0.463210495,0.723583865,0.314717607,0.575353587,0.205067894,0.058491617,0.088247618,0.038818461,0.291166532,0.218572203,0.892575406,0.700253847,0.702036991,0.655944082,0.693890121,0.669074006,0.518914884,0.025947159,0.465415409,0.078740807,0.356629059,0,United Kingdom,Female,21
132883951,0.672444053,0.883437286,0.299552292,0.585313471,0.790849243,0.6133404,0.405581259,0.709794921,0.386839109,0.492088022,0.740931124,0.460483587,0.829506165,0.530949448,0.756748523,0.69854154,0.603215719,0.112957248,0.313901817,0.719688432,0.615495606,0.030815727,0.25205813,0.660527517,0.287156525,0.448079304,0.453932298,0.532610044,0.789854483,0.545205206,0.394140155,0.8263554,0.643300597,0.785353481,0.78224742,0.524844921,0.485576997,0.421943036,0.456550398,0.432981083,0.579333201,0.892541221,0.772154189,0.538096606,0.736295294,0.493189458,0.660612495,0.253886723,0.440177968,0.942630337,0.759442085,0.24010359,0,Egypt,Female,21
235843421,0.75229418,0.863297427,0.800492613,0.878040678,0.813400664,0.960571165,0.972745054,0.839619672,0.854801738,0.700327854,0.912093931,0.791108509,0.995896661,0.691719978,0.939406566,0.329402459,0.988456563,0.064410834,0.127287074,0.084943636,0.468783298,0.019269868,0.058346956,0.367669143,0.512518518,0.23379162,0.587733954,0.482221656,0.53826486,0.194495979,0.244765294,0.763612013,0.879492508,0.231305748,0.318621937,0.060907755,0.280293813,0.874552556,0.468800906,0.180573632,0.095310789,0.528518906,0.79300268,0.860036892,0.279664985,0.908338644,0.733357526,0.001851333,0.236080913,0.066771228,0.381107641,0.080877621,0,Egypt,Female,21
2921194369,0.638996686,0.871565381,0.787140216,0.830050348,0.792933402,0.919394083,0.77845928,0.81309748,0.550373561,0.736572179,0.917107497,0.447405356,0.64602463,0.903874687,0.791750296,0.887778145,0.835392694,0.175400775,0.635497006,0.80400234,0.816275755,0.38714043,0.48207249,0.199292525,0.212900073,0.22447322,0.259074654,0.138458027,0.339118401,0.176563879,0.435939186,0.62464552,0.698982392,0.319867577,0.364565479,0.603000375,0.234891393,0.585063535,0.382351385,0.852193658,0.143124673,0.861625854,0.838459886,0.76816976,0.494520961,0.799869026,0.86438141,0.307038043,0.156448562,0.383041588,0.623691145,0.163620058,0,Egypt,Female,21
467909899,0.48665772,0.381341809,0.603609021,0.570979174,0.57643871,0.446990595,0.565714534,0.46203907,0.383816721,0.513650772,0.454168704,0.533403399,0.229893509,0.88106218,0.491150746,0.560192457,0.62519912,0.816689135,0.897633476,0.748986808,0.821200143,0.810749505,0.792911553,0.590697253,0.417308902,0.31559953,0.677991773,0.550269455,0.749471369,0.778321664,0.694956779,0.611418905,0.640816622,0.842521311,0.794015714,0.684985339,0.508644017,0.315547116,0.562563832,0.826117948,0.675668943,0.445316502,0.376290313,0.415697807,0.586166574,0.261290758,0.337371776,0.776939271,0.616867677,0.689821061,0.383752056,0.452579275,0,Egypt,Female,21
482482022,0.802576239,0.859990717,0.717832026,0.828563681,0.687459465,0.889980267,0.807496957,0.762780213,0.281447741,0.788425465,0.832615724,0.195776211,0.561964317,0.819751971,0.71889396,0.923344943,0.875550439,0.254129968,0.78925629,0.984307998,0.864433016,0.42151171,0.675056278,0.405147165,0.059623195,0.533494646,0.060310039,0.262036806,0.277168447,0.497265024,0.316814635,0.931802051,0.758458755,0.639199304,0.709941948,0.901464219,0.448207333,0.893325425,0.5864575,0.96675578,0.436118446,0.928682297,0.908252359,0.885413439,0.648562585,0.646375761,0.945259311,0.380939372,0.569892716,0.897083195,0.977788668,0.311963001,0,Egypt,Female,21
380490475,0.094861936,0.020007507,0.818827704,0.218399863,0.342417026,0.099559067,0.301970422,0.355724298,0.453698207,0.492573835,0.301092657,0.216160481,0.030817751,0.639592468,0.102857745,0.199417721,0.279709676,0.999389937,0.935516562,0.386192173,0.943036688,0.992539831,0.974672718,0.831481502,0.671067949,0.274798165,0.823049357,0.881082799,0.980596159,0.884069667,0.953614405,0.120897887,0.792216311,0.38263577,0.206768852,0.781583436,0.388331249,0.070980528,0.344799593,0.918608361,0.629059677,0.234842408,0.19320468,0.190704839,0.017900118,0.303617188,0.108097907,0.864026891,0.340581229,0.538794016,0.090138408,0.258143041,0,Saudi Arabia,Female,21
3298421676,0.260949785,0.108759452,0.423908189,0.15785374,0.233071654,0.305536588,0.160233628,0.038406273,0.468692452,0.383852785,0.552076668,0.470118452,0.101704145,0.224821467,0.216079782,0.181091018,0.237341365,0.62752857,0.607140541,0.279958783,0.661066191,0.974988052,0.347654339,0.595399513,0.185948831,0.114447247,0.45126195,0.508803873,0.870261278,0.513238751,0.976239008,0.165552514,0.422145879,0.529302399,0.284011949,0.620550837,0.022748092,0.100002432,0.389641039,0.915622629,0.023482525,0.87045603,0.315955339,0.480386039,0.271801176,0.152882805,0.133363649,0.898518561,0.514057682,0.737047318,0.105784168,0.675152138,0,Saudi Arabia,Female,30
14300113,0.194112159,0.595648956,0.608714986,0.411692732,0.488324022,0.388324294,0.4352663,0.752703003,0.309694558,0.541214232,0.344824343,0.179090218,0.088702502,0.837028004,0.644791319,0.463192436,0.479430386,0.782347919,0.98561224,0.873386959,0.928168511,0.95793319,0.955028895,0.481898779,0.715363607,0.554218618,0.691922,0.405976528,0.28663055,0.471240991,0.196799268,0.578741257,0.468529259,0.698433391,0.597996549,0.658538938,0.877993737,0.425125645,0.751252898,0.929259708,0.8097684,0.367339707,0.469983816,0.394994235,0.738524066,0.381306817,0.384217568,0.885470194,0.284285062,0.913129288,0.700864704,0.511233716,0,United State,Female,30
